code,origin_gidx,signal_gidx,lag_days,p60v_strong
1925,215481,215481,0,True
1925,215748,215748,0,False
1925,215870,215876,6,False
1925,215941,215946,5,False
1925,215954,215955,1,False
1925,216076,216079,3,False
1925,216084,216089,5,False
1925,216127,216134,7,False
1925,216164,216173,9,False
1925,216197,216197,0,False
1925,216345,216345,0,False
1925,216385,216394,9,False
1925,216440,216444,4,False
1925,216642,216644,2,False
1928,217385,217389,4,False
1928,217395,217404,9,False
1928,217593,217593,0,False
1928,217681,217691,10,False
1928,217726,217726,0,False
1928,217875,217877,2,False
1928,218199,218208,9,False
1928,218571,218571,0,False
1928,218648,218648,0,False
1928,218658,218663,5,False
1928,218855,218856,1,False
1928,218945,218947,2,False
1928,218963,218963,0,False
1928,219227,219227,0,True
1928,219281,219291,10,False
1928,219304,219304,0,False
1928,219542,219547,5,False
1928,219788,219798,10,False
1928,219826,219829,3,False
1928,220744,220754,10,False
1928,221140,221141,1,False
1928,221191,221198,7,False
1928,221941,221948,7,False
1928,222034,222038,4,False
1928,222160,222160,0,False
1928,222768,222774,6,False
1928,222929,222929,0,False
1928,222948,222950,2,False
1928,223089,223095,6,False
1928,223208,223211,3,False
1928,223251,223253,2,False
1928,223257,223260,3,False
1928,223527,223527,0,False
1928,223560,223563,3,False
1928,223595,223598,3,False
1928,223612,223612,0,False
1928,223621,223621,0,False
1928,223761,223762,1,False
1928,223805,223806,1,False
1928,223814,223817,3,False
1928,223978,223980,2,False
1928,224334,224344,10,False
1928,224412,224415,3,False
1929,224854,224854,0,False
1929,224917,224917,0,False
1929,224923,224923,0,False
1929,225640,225642,2,False
1929,225939,225943,4,False
1929,226071,226074,3,False
1929,226408,226409,1,False
1929,226980,226988,8,False
1929,227055,227059,4,False
1929,227170,227172,2,False
1929,227557,227561,4,False
1929,228019,228022,3,False
1929,228036,228036,0,False
1929,228342,228345,3,False
1929,228738,228740,2,False
1929,228796,228797,1,False
1929,229016,229017,1,False
1929,229023,229023,0,False
1929,229206,229208,2,False
1929,229447,229454,7,False
1929,229464,229464,0,False
1929,229958,229967,9,False
1929,230407,230407,0,False
1929,230415,230415,0,False
1929,230587,230587,0,True
1929,230602,230602,0,False
1929,230820,230820,0,False
1929,230842,230848,6,True
1929,230879,230882,3,False
1929,230932,230932,0,False
1929,231451,231451,0,False
1929,231496,231497,1,False
1929,231531,231535,4,False
1929,231738,231738,0,False
1929,231814,231816,2,False
1929,232012,232016,4,False
1929,232022,232022,0,False
1929,232111,232115,4,False
1942,232631,232633,2,False
1942,232695,232698,3,True
1942,233276,233283,7,False
1942,234441,234442,1,False
1942,234633,234639,6,False
1942,234675,234676,1,False
1942,234989,234994,5,False
1942,235051,235053,2,False
1942,235327,235329,2,False
1942,235494,235500,6,False
1942,236673,236673,0,False
1942,236684,236686,2,False
1942,236689,236690,1,False
1942,236818,236819,1,False
1942,237315,237315,0,False
1942,237376,237378,2,False
1942,237453,237459,6,False
1942,237663,237666,3,False
1942,237748,237750,2,False
1942,237864,237870,6,False
1942,238005,238012,7,False
1942,238202,238203,1,False
1942,238469,238479,10,False
1942,239118,239118,0,True
1942,239122,239122,0,False
1942,239394,239403,9,False
1942,239415,239424,9,False
1942,239439,239444,5,False
1942,239535,239543,8,False
1942,239590,239590,0,False
1942,239646,239648,2,False
1942,239667,239667,0,False
1942,239672,239672,0,False
1942,239706,239707,1,False
1942,239752,239758,6,False
1951,240028,240028,0,False
1951,240244,240245,1,False
1951,240379,240381,2,False
1951,240877,240884,7,False
1951,241046,241052,6,False
1951,241256,241256,0,True
1951,241263,241264,1,False
1951,241558,241558,0,False
1951,241668,241670,2,False
1951,242661,242662,1,False
1951,242712,242715,3,False
1951,243434,243437,3,False
1951,243470,243470,0,False
1951,243694,243694,0,True
1951,243874,243875,1,False
1951,243913,243913,0,False
1951,244106,244112,6,False
1951,244272,244279,7,False
1951,244588,244593,5,False
1951,244670,244670,0,False
1951,244736,244740,4,False
1951,244793,244800,7,False
1951,244920,244921,1,False
1951,244935,244935,0,False
1951,245136,245145,9,False
1951,245405,245407,2,False
1951,245645,245645,0,False
1951,245878,245883,5,False
1951,245903,245903,0,False
1951,246179,246185,6,False
1951,246239,246247,8,False
1951,246340,246344,4,True
1951,246359,246360,1,False
1951,246379,246380,1,False
1951,246497,246501,4,False
1951,247650,247655,5,False
1951,247660,247661,1,False
1963,248075,248078,3,False
1963,249891,249893,2,False
1963,250043,250051,8,False
1963,250289,250291,2,False
1963,250611,250616,5,False
1963,252268,252274,6,False
1963,252290,252300,10,False
1963,252370,252370,0,True
1963,252437,252440,3,False
1963,252477,252477,0,True
1963,252829,252839,10,False
1963,252879,252884,5,False
1963,252888,252893,5,False
1963,253113,253114,1,True
1963,253414,253424,10,False
1963,253566,253574,8,False
1963,254135,254140,5,False
1963,254163,254164,1,True
1963,254621,254631,10,False
2002,255656,255656,0,False
2002,255738,255744,6,False
2002,255827,255830,3,False
2002,255833,255835,2,False
2002,255929,255929,0,False
2002,255934,255936,2,False
2002,255990,255990,0,False
2002,256095,256099,4,False
2002,256121,256121,0,False
2002,256124,256124,0,False
2002,256545,256545,0,False
2002,256575,256578,3,False
2002,256585,256593,8,False
2002,256712,256712,0,True
2002,256719,256720,1,False
2002,256745,256746,1,False
2002,256913,256914,1,False
2002,257016,257019,3,False
2002,257479,257485,6,False
2002,257518,257519,1,False
2002,257684,257692,8,False
2002,257813,257819,6,False
2002,257883,257887,4,False
2002,258055,258063,8,False
2002,258295,258300,5,False
2002,258449,258449,0,False
2002,259023,259026,3,False
2002,259216,259222,6,False
2002,259897,259897,0,False
2002,259958,259961,3,False
2002,259993,259999,6,False
2002,260036,260039,3,False
2002,260303,260304,1,False
2002,260314,260314,0,False
2002,260630,260630,0,False
2002,261886,261886,0,True
2002,261945,261946,1,False
2002,261959,261959,0,False
2002,262501,262503,2,False
2002,262796,262801,5,False
2002,262997,262998,1,False
2002,263193,263195,2,False
2120,263422,263422,0,False
2120,263453,263458,5,False
2120,265026,265028,2,False
2120,265140,265141,1,False
2120,265582,265591,9,False
2120,266021,266022,1,False
2120,266636,266636,0,False
2120,266779,266784,5,False
2120,267146,267151,5,False
2120,267154,267154,0,False
2120,267235,267235,0,False
2127,268186,268195,9,False
2127,268664,268669,5,False
2127,269164,269174,10,False
2127,269367,269374,7,False
2127,269412,269416,4,False
2127,269817,269817,0,False
2127,269947,269957,10,False
2127,270053,270057,4,False
2127,270363,270371,8,False
2127,270440,270440,0,False
2127,270710,270711,1,False
2127,270724,270724,0,False
2127,271178,271181,3,False
2127,271395,271398,3,False
2127,272088,272096,8,False
2127,272455,272458,3,False
2157,273421,273427,6,False
2157,273679,273682,3,False
2157,274013,274013,0,False
2157,274090,274096,6,False
2157,274615,274623,8,False
2160,275439,275440,1,False
2160,275455,275465,10,False
2160,275667,275669,2,False
2160,275750,275750,0,False
2160,275911,275920,9,False
2160,276061,276064,3,True
2160,276067,276067,0,True
2160,276085,276090,5,False
2160,277122,277126,4,False
2160,278125,278126,1,False
2160,278868,278874,6,False
2160,278931,278940,9,False
2160,279028,279036,8,False
2160,279118,279118,0,False
2168,279689,279691,2,False
2168,279812,279813,1,False
2168,279934,279940,6,False
2168,279948,279948,0,False
2168,279973,279980,7,False
2168,280082,280082,0,False
2168,280085,280092,7,False
2168,280242,280247,5,False
2168,280350,280354,4,False
2168,280359,280362,3,False
2168,280557,280557,0,False
2168,280949,280957,8,False
2168,281890,281890,0,False
2168,282006,282006,0,False
2168,282008,282010,2,False
2168,282124,282128,4,False
2168,282308,282309,1,False
2168,282452,282458,6,False
2168,282572,282573,1,False
2168,282578,282578,0,True
2168,283361,283363,2,False
2168,283599,283607,8,False
2168,283686,283686,0,False
2168,283695,283699,4,False
2168,283708,283708,0,False
2168,283766,283768,2,False
2168,283782,283789,7,False
2170,284279,284289,10,False
2170,284512,284512,0,False
2170,284514,284515,1,False
2170,284535,284541,6,False
2170,284561,284562,1,False
2170,284574,284578,4,False
2170,284581,284587,6,False
2170,284816,284821,5,False
2170,285101,285102,1,False
2170,285179,285181,2,False
2170,285474,285474,0,False
2170,285678,285682,4,False
2170,286188,286190,2,False
2170,286484,286486,2,False
2170,287141,287145,4,False
2201,288651,288652,1,False
2201,288786,288789,3,False
2201,288832,288842,10,False
2201,288849,288850,1,False
2201,288857,288860,3,True
2201,288878,288878,0,False
2201,289584,289592,8,False
2201,289827,289827,0,False
2201,289829,289829,0,False
2201,289950,289950,0,False
2201,289953,289957,4,False
2201,289962,289963,1,False
2201,289967,289967,0,False
2201,290027,290030,3,False
2201,290285,290295,10,False
2201,290530,290532,2,False
2201,290806,290807,1,False
2201,291180,291183,3,False
2201,291596,291605,9,False
2201,291951,291957,6,False
2201,292055,292055,0,False
2201,292058,292058,0,False
2201,292061,292064,3,False
2201,292102,292102,0,False
2201,292122,292122,0,False
2201,292250,292257,7,False
2201,292265,292265,0,False
2201,292620,292620,0,False
2201,292634,292637,3,False
2201,292820,292827,7,False
2201,293066,293071,5,False
2201,293091,293095,4,False
2201,293155,293156,1,False
2201,293162,293162,0,False
2201,293168,293168,0,False
2201,293192,293195,3,False
2201,293223,293223,0,False
2201,293239,293240,1,False
2201,293317,293320,3,False
2201,293339,293339,0,False
2201,293366,293373,7,False
2201,293917,293919,2,False
2201,293965,293973,8,False
2201,294264,294265,1,False
2201,294268,294268,0,False
2201,295020,295023,3,False
2201,295080,295082,2,False
2201,295212,295213,1,False
2201,295217,295222,5,False
2201,295422,295425,3,False
2201,295566,295569,3,False
2201,295760,295768,8,False
2201,296047,296053,6,False
2201,296073,296073,0,False
2201,296075,296075,0,False
2212,296467,296474,7,False
2212,296553,296559,6,False
2212,297150,297151,1,False
2212,297155,297155,0,False
2212,297284,297285,1,False
2212,297296,297298,2,False
2212,297573,297579,6,False
2212,297604,297609,5,False
2212,297851,297852,1,False
2212,298053,298056,3,False
2212,298207,298216,9,False
2212,298307,298309,2,False
2212,298620,298621,1,False
2212,298764,298773,9,False
2212,298902,298902,0,False
2212,299042,299051,9,False
2212,299529,299532,3,False
2212,299645,299653,8,False
2212,299692,299696,4,False
2212,300042,300045,3,False
2212,300213,300220,7,False
2212,300338,300340,2,False
2212,300379,300380,1,False
2212,300790,300790,0,False
2212,300994,300996,2,False
2212,301024,301033,9,False
2212,301087,301092,5,False
2212,301136,301138,2,False
2212,301442,301447,5,False
2212,301745,301750,5,False
2212,301940,301941,1,False
2212,302299,302299,0,False
2212,302396,302404,8,False
2212,302408,302408,0,False
2212,302603,302604,1,False
2212,302690,302697,7,False
2212,303053,303053,0,True
2212,303334,303336,2,False
2212,303606,303615,9,False
2212,303689,303689,0,False
2212,303691,303693,2,False
2212,303744,303745,1,False
2212,303891,303894,3,False
2222,304215,304216,1,False
2222,304302,304302,0,False
2222,304525,304525,0,False
2222,304583,304587,4,False
2222,304655,304656,1,False
2222,304800,304804,4,False
2222,304832,304836,4,False
2222,305538,305543,5,False
2222,305985,305988,3,False
2222,306005,306006,1,False
2222,306121,306124,3,False
2222,306427,306427,0,False
2222,306430,306430,0,False
2222,306513,306514,1,False
2222,306776,306777,1,False
2264,307132,307132,0,False
2264,307268,307270,2,False
2264,307371,307374,3,False
2264,307472,307472,0,False
2264,307980,307980,0,False
2264,308196,308204,8,False
2264,308454,308457,3,False
2264,308481,308481,0,False
2264,308524,308526,2,False
2264,308796,308797,1,False
2264,308959,308963,4,False
2264,309196,309198,2,False
2264,309546,309552,6,False
2264,309711,309713,2,False
2264,309718,309719,1,False
2264,309860,309870,10,False
2264,309980,309980,0,False
2264,310076,310080,4,False
2264,310776,310780,4,False
2264,311122,311125,3,False
2264,311145,311151,6,False
2264,311631,311639,8,False
2264,311745,311750,5,False
2264,311791,311793,2,False
2264,311863,311872,9,False
2264,312152,312152,0,False
2264,312645,312655,10,False
2264,312670,312670,0,False
2264,312688,312690,2,False
2264,313065,313073,8,False
2264,313223,313223,0,False
2264,314067,314070,3,False
2264,314072,314072,0,False
2264,314388,314389,1,False
2264,314437,314447,10,False
2264,314463,314463,0,False
2264,314597,314599,2,False
2264,314720,314728,8,False
2267,315121,315122,1,False
2267,315133,315133,0,False
2267,315214,315215,1,False
2267,315229,315229,0,False
2267,315277,315282,5,False
2267,315320,315327,7,False
2267,315500,315501,1,False
2267,315546,315548,2,False
2267,315943,315943,0,False
2267,316053,316054,1,False
2267,316437,316437,0,False
2267,316788,316793,5,False
2267,316960,316962,2,False
2267,317081,317081,0,False
2267,317788,317794,6,False
2267,318261,318261,0,False
2267,318299,318307,8,False
2267,318489,318489,0,True
2267,318644,318653,9,False
2267,318757,318761,4,False
2267,318981,318986,5,False
2267,319386,319388,2,False
2267,319432,319433,1,False
2267,319727,319727,0,False
2267,319737,319737,0,True
2267,320315,320316,1,False
2267,320426,320428,2,False
2267,320495,320495,0,False
2267,321051,321051,0,True
2267,321346,321346,0,False
2267,321353,321355,2,False
2267,321362,321365,3,False
2267,321487,321487,0,False
2267,321582,321582,0,False
2267,321737,321739,2,False
2267,321771,321778,7,False
2267,321815,321817,2,False
2267,321901,321902,1,False
2267,322392,322392,0,False
2267,322566,322568,2,False
2269,323024,323024,0,True
2269,323138,323139,1,False
2269,323460,323460,0,False
2269,323599,323609,10,False
2269,323640,323641,1,False
2269,323646,323649,3,False
2269,323764,323770,6,False
2269,323789,323789,0,False
2269,323938,323941,3,False
2269,324157,324166,9,False
2269,324846,324854,8,False
2269,325150,325153,3,False
2269,325592,325592,0,True
2269,325650,325653,3,False
2269,325662,325662,0,False
2269,325947,325953,6,False
2269,325962,325962,0,False
2269,326086,326087,1,True
2269,326144,326144,0,False
2269,326302,326306,4,False
2269,326365,326365,0,False
2281,327177,327180,3,False
2281,327196,327196,0,False
2281,327200,327206,6,False
2281,327966,327967,1,False
2281,328009,328011,2,False
2281,328178,328178,0,False
2281,328368,328372,4,False
2281,328964,328967,3,False
2281,329017,329020,3,False
2281,329077,329077,0,False
2281,329838,329842,4,False
2281,330175,330179,4,False
2281,330270,330271,1,False
2281,330928,330936,8,False
2281,331158,331160,2,False
2281,331245,331249,4,False
2281,331458,331463,5,False
2281,331686,331690,4,False
2281,331786,331793,7,False
2281,331857,331865,8,False
2281,331886,331887,1,False
2281,332119,332119,0,True
2281,332404,332409,5,False
2281,332796,332796,0,True
2281,332806,332807,1,False
2281,332868,332868,0,False
2281,332870,332870,0,False
2281,333260,333262,2,False
2281,334265,334269,4,False
2281,334293,334298,5,False
2281,334326,334328,2,False
2282,334737,334746,9,False
2282,334812,334813,1,False
2282,334904,334913,9,False
2282,335240,335240,0,False
2282,335245,335245,0,False
2282,335321,335321,0,False
2282,335327,335328,1,False
2282,336192,336195,3,False
2282,336350,336356,6,False
2282,336554,336554,0,False
2282,336713,336720,7,False
2282,336981,336986,5,False
2282,336993,336993,0,False
2282,336996,336996,0,False
2282,337617,337620,3,False
2282,338131,338140,9,False
2282,338331,338340,9,False
2282,338656,338657,1,False
2282,339113,339113,0,False
2282,339556,339563,7,False
2282,339589,339589,0,False
2282,339866,339868,2,False
2282,339958,339958,0,False
2282,340496,340497,1,False
2282,340737,340739,2,False
2282,340767,340767,0,True
2282,340994,340995,1,False
2282,341028,341028,0,False
2282,341066,341067,1,False
2282,341258,341262,4,False
2282,341869,341871,2,False
2282,342236,342241,5,False
2296,342327,342330,3,False
2296,342611,342611,0,False
2296,342986,342987,1,False
2296,343002,343002,0,False
2296,343162,343165,3,False
2296,343267,343268,1,False
2296,343281,343288,7,False
2296,343898,343899,1,False
2296,343951,343959,8,False
2296,344007,344009,2,False
2296,344229,344236,7,False
2296,344574,344577,3,False
2296,344624,344624,0,False
2317,345799,345801,2,False
2317,346472,346475,3,False
2317,346484,346484,0,True
2317,346540,346549,9,False
2317,346586,346586,0,False
2317,346729,346729,0,True
2317,346916,346922,6,False
2317,347464,347464,0,False
2317,347879,347880,1,False
2317,347927,347931,4,False
2317,348467,348468,1,False
2317,348746,348756,10,False
2317,348942,348942,0,True
2317,348944,348944,0,False
2317,348946,348946,0,False
2317,349267,349267,0,False
2317,349434,349434,0,False
2317,349521,349521,0,False
2317,349527,349527,0,False
2317,349720,349720,0,False
2317,349774,349777,3,False
2317,349797,349797,0,False
2317,349807,349807,0,False
2317,349837,349840,3,False
2327,350836,350836,0,False
2327,350863,350865,2,False
2327,351023,351032,9,False
2327,351441,351448,7,False
2327,351459,351459,0,False
2327,351549,351556,7,False
2327,351728,351732,4,False
2327,352268,352270,2,False
2327,352309,352314,5,False
2327,352316,352316,0,False
2327,352320,352320,0,False
2327,352421,352422,1,False
2327,352504,352513,9,False
2327,352550,352551,1,False
2327,352784,352785,1,False
2327,352801,352807,6,False
2327,352970,352970,0,False
2327,352979,352980,1,False
2327,353010,353013,3,False
2327,353271,353271,0,False
2327,353532,353533,1,False
2327,353899,353907,8,False
2327,353975,353982,7,False
2327,354001,354002,1,False
2327,354010,354013,3,False
2327,354029,354029,0,False
