code,signal_dt,entry_dt,window,box_max_pct,box_low,box_high,box_pct,ma20_signal,ma60_signal,entry_price,hz3_box_break_hit,hz3_ma60_break_hit,hz3_ret_close,hz3_ret_best,hz3_ret_worst,hz3_ret_to_box_break,hz3_months_to_box_break,hz6_box_break_hit,hz6_ma60_break_hit,hz6_ret_close,hz6_ret_best,hz6_ret_worst,hz6_ret_to_box_break,hz6_months_to_box_break,hz12_box_break_hit,hz12_ma60_break_hit,hz12_ret_close,hz12_ret_best,hz12_ret_worst,hz12_ret_to_box_break,hz12_months_to_box_break
7872,2022-08-01,2022-09-01,6,0.2,621.0,684.0,0.09655172413793103,641.8,689.7333333333333,628.0,0,0,0.0031847133757961785,0.012738853503184714,-0.044585987261146494,,,0,0,0.007961783439490446,0.06687898089171974,-0.044585987261146494,,,0,0,0.011146496815286623,0.06687898089171974,-0.044585987261146494,,
7872,2023-10-01,2023-11-01,6,0.2,600.0,647.0,0.07538091419406576,624.55,634.6833333333333,620.0,0,1,0.03387096774193549,0.041935483870967745,-0.017741935483870968,,,1,1,0.03387096774193549,0.12903225806451613,-0.017741935483870968,0.043548387096774194,4.0,1,1,-0.020967741935483872,0.12903225806451613,-0.041935483870967745,0.043548387096774194,4.0
7872,2024-08-01,2024-09-01,6,0.2,595.0,700.0,0.16216216216216217,631.35,634.6333333333333,633.0,0,0,-0.052132701421800945,0.009478672985781991,-0.061611374407582936,,,0,0,-0.036334913112164295,0.009478672985781991,-0.07740916271721959,,,0,0,-0.06635071090047394,0.009478672985781991,-0.15323854660347552,,
7872,2024-10-01,2024-11-01,6,0.2,594.0,657.0,0.10071942446043165,630.2,633.6833333333333,607.0,0,0,-0.019769357495881382,0.029654036243822075,-0.03789126853377265,,,0,0,-0.05601317957166392,0.029654036243822075,-0.11696869851729819,,,0,0,-0.036243822075782535,0.029654036243822075,-0.11696869851729819,,
7949,2021-08-01,2021-09-01,6,0.2,942.5,1075.0,0.13135068153655513,931.975,1002.2416666666667,976.0,0,0,-0.05430327868852459,0.050204918032786885,-0.05430327868852459,,,0,0,-0.050204918032786885,0.050204918032786885,-0.0778688524590164,,,0,0,-0.02151639344262295,0.06352459016393443,-0.09221311475409837,,
7949,2021-10-01,2021-11-01,6,0.2,931.0,1061.0,0.13052208835341367,927.95,1005.9583333333334,987.0,0,0,-0.0800405268490375,0.009625126646403243,-0.085612968591692,,,0,0,-0.06534954407294832,0.009625126646403243,-0.10233029381965553,,,0,0,-0.07396149949341439,0.05167173252279635,-0.10233029381965553,,
7949,2021-11-01,2021-12-01,6,0.2,923.0,1061.0,0.13911290322580644,925.0,1006.3666666666667,923.0,0,0,0.004333694474539545,0.07692307692307693,-0.024918743228602384,,,0,0,0.032502708559046585,0.07692307692307693,-0.04008667388949079,,,0,0,-0.0032502708559046588,0.12459371614301191,-0.04008667388949079,,
7949,2021-12-01,2022-01-01,6,0.2,915.5,1061.0,0.14722995193523905,928.125,1006.6333333333333,973.0,0,0,-0.05806783144912641,0.006166495375128468,-0.0750256937307297,,,0,0,-0.014388489208633094,0.006166495375128468,-0.08941418293936279,,,0,0,-0.06680369989722508,0.06680369989722508,-0.08941418293936279,,
7949,2022-01-01,2022-02-01,6,0.2,902.5,1025.0,0.12710765239948119,925.15,1005.6333333333333,909.5,0,0,0.014293567894447499,0.06377130291368883,-0.02583837273227048,,,1,0,0.06102253985706432,0.14128642111050027,-0.02583837273227048,0.06102253985706432,6.0,1,0,0.05222649807586586,0.14128642111050027,-0.02583837273227048,0.06102253985706432,6.0
7949,2022-02-01,2022-03-01,6,0.2,900.0,1025.0,0.12987012987012986,926.625,1005.3666666666667,927.5,0,0,0.027493261455525605,0.0431266846361186,-0.044743935309973046,,,1,0,0.029649595687331536,0.11913746630727763,-0.044743935309973046,0.04043126684636118,5.0,1,1,0.08247978436657682,0.11913746630727763,-0.044743935309973046,0.04043126684636118,5.0
7949,2022-03-01,2022-04-01,6,0.2,900.0,996.5,0.10176641181123122,930.95,1005.2,919.5,0,0,0.042958129418162044,0.06035889070146819,-0.03643284393692224,,,1,0,0.001087547580206634,0.12887438825448613,-0.03643284393692224,0.04948341489940185,4.0,1,1,0.09244154431756389,0.13213703099510604,-0.03643284393692224,0.04948341489940185,4.0
7949,2022-04-01,2022-05-01,6,0.2,886.0,996.5,0.11739707835325365,934.425,1003.5333333333333,922.0,1,0,0.046637744034707156,0.12581344902386118,-0.014642082429501085,0.046637744034707156,3.0,1,0,-0.008676789587852495,0.12581344902386118,-0.015184381778741865,0.046637744034707156,3.0,1,1,0.2738611713665944,0.30856832971800435,-0.02982646420824295,0.046637744034707156,3.0
8040,2002-03-01,2002-04-01,6,0.2,1040.0,1195.0,0.13870246085011187,1108.75,1172.0,1135.0,1,1,0.03524229074889868,0.09251101321585903,-0.00881057268722467,0.022026431718061675,1.0,1,1,0.04405286343612335,0.09251101321585903,-0.00881057268722467,0.022026431718061675,1.0,1,1,0.030837004405286344,0.09251101321585903,-0.00881057268722467,0.022026431718061675,1.0
8040,2018-04-01,2018-05-01,6,0.2,980.0,1185.0,0.18937644341801385,996.25,1122.4166666666667,1040.0,0,0,-0.010576923076923078,0.08653846153846154,-0.04519230769230769,,,0,0,-0.11538461538461539,0.08653846153846154,-0.14807692307692308,,,0,0,-0.1423076923076923,0.08653846153846154,-0.24903846153846154,,
8086,2010-03-01,2010-04-01,6,0.2,868.0,1060.0,0.1991701244813278,879.825,960.725,902.5,0,0,-0.06038781163434903,0.018282548476454295,-0.08808864265927978,,,0,0,-0.032686980609418284,0.018282548476454295,-0.10526315789473684,,,0,0,-0.08808864265927978,0.018282548476454295,-0.25096952908587256,,
8086,2010-05-01,2010-06-01,6,0.2,827.0,993.5,0.1829167811040923,872.4,961.6666666666666,850.0,0,0,-0.026470588235294117,0.03882352941176471,-0.05,,,0,0,-0.03823529411764706,0.047058823529411764,-0.05,,,0,0,-0.07705882352941176,0.047058823529411764,-0.20470588235294118,,
8086,2010-06-01,2010-07-01,6,0.2,823.0,993.5,0.18772364437104322,877.275,962.2,840.5,0,0,0.03866745984533016,0.05056513979773944,-0.039262343842950624,,,0,0,-0.032123735871505056,0.05889351576442594,-0.05591909577632362,,,0,0,-0.13265913146936348,0.05889351576442594,-0.19571683521713265,,
8086,2021-08-01,2021-09-01,6,0.2,1238.0,1422.0,0.13834586466165413,1240.1,1360.6166666666666,1280.0,0,0,-0.16015625,0.0296875,-0.1609375,,,0,0,-0.14609375,0.0296875,-0.1953125,,,0,0,-0.1125,0.0296875,-0.228125,,
8086,2021-09-01,2021-10-01,6,0.2,1152.0,1398.0,0.19294117647058823,1235.65,1358.6666666666667,1158.0,0,0,-0.05958549222797927,0.02158894645941278,-0.08376511226252159,,,0,0,-0.1157167530224525,0.02158894645941278,-0.13471502590673576,,,0,0,-0.06044905008635579,0.02677029360967185,-0.14680483592400692,,
8153,2009-10-01,2009-11-01,6,0.2,1460.0,1600.0,0.0915032679738562,1425.85,1552.9333333333334,1495.0,0,0,0.004013377926421404,0.023411371237458192,-0.06354515050167224,,,0,0,0.018060200668896322,0.056856187290969896,-0.06354515050167224,,,0,0,-0.046822742474916385,0.056856187290969896,-0.06354515050167224,,
8153,2009-11-01,2009-12-01,6,0.2,1400.0,1600.0,0.13333333333333333,1424.9,1554.1166666666666,1431.0,0,0,0.05870020964360587,0.06918238993710692,-0.004891684136967156,,,0,0,0.03004891684136967,0.10412299091544375,-0.004891684136967156,,,0,0,0.027253668763102725,0.10412299091544375,-0.014675052410901468,,
8153,2010-10-01,2010-11-01,6,0.2,1410.0,1574.0,0.10991957104557641,1511.7,1534.1166666666666,1425.0,0,0,0.06807017543859649,0.0912280701754386,-0.009824561403508772,,,1,1,0.0456140350877193,0.10877192982456141,-0.08421052631578947,0.10105263157894737,4.0,1,1,0.051228070175438595,0.11087719298245614,-0.08421052631578947,0.10105263157894737,4.0
8153,2010-11-01,2010-12-01,6,0.2,1410.0,1574.0,0.10991957104557641,1508.55,1531.3166666666666,1470.0,1,1,0.0673469387755102,0.07482993197278912,-0.003401360544217687,0.0673469387755102,3.0,1,1,0.02040816326530612,0.07482993197278912,-0.11224489795918367,0.0673469387755102,3.0,1,1,0.03333333333333333,0.07687074829931972,-0.11224489795918367,0.0673469387755102,3.0
8153,2020-12-01,2021-01-01,6,0.2,2670.0,3090.0,0.14583333333333334,2724.2,3030.05,2915.0,1,1,0.11492281303602059,0.19210977701543738,-0.031903945111492284,0.06518010291595197,1.0,1,1,0.0411663807890223,0.19210977701543738,-0.031903945111492284,0.06518010291595197,1.0,1,1,0.05660377358490566,0.19210977701543738,-0.031903945111492284,0.06518010291595197,1.0
8252,2004-12-01,2005-01-01,6,0.2,1280.0,1490.0,0.15162454873646208,1376.9,1483.8333333333333,1358.0,1,0,0.06111929307805596,0.1480117820324006,-0.035346097201767304,0.06111929307805596,3.0,1,1,0.10088365243004419,0.1480117820324006,-0.04639175257731959,0.06111929307805596,3.0,1,1,0.7047128129602357,0.7636229749631811,-0.04639175257731959,0.06111929307805596,3.0
8267,2012-05-01,2012-06-01,6,0.2,313.333343505859,368.666687011719,0.16226786225762152,335.5166778564452,362.44445546468097,314.333343505859,0,0,-0.04559918253022309,0.06150586282138929,-0.04559918253022309,,,0,0,-0.02226935240762813,0.06150586282138929,-0.10498408992167546,,,1,1,0.25980907906010553,0.5281017856666099,-0.10498408992167546,0.28844110358419883,10.0
8267,2012-06-01,2012-07-01,6,0.2,311.666687011719,368.666687011719,0.1675649091353743,336.2500122070312,355.2333440144857,332.333343505859,0,0,-0.11434302558728979,0.004012066594926229,-0.1263791335438466,,,0,1,-0.01003012057320156,0.004012066594926229,-0.15346037644609944,,,1,1,0.305917713286415,0.44533599439260235,-0.15346037644609944,0.21865593060137803,9.0
8304,2022-10-01,2022-11-01,6,0.2,2508.0,2825.0,0.11888243015188449,2574.25,2853.233333333333,2574.0,0,0,0.00777000777000777,0.06954156954156954,-0.034576534576534576,,,0,0,-0.05516705516705517,0.06954156954156954,-0.10567210567210568,,,1,1,0.19114219114219114,0.2668997668997669,-0.10567210567210568,0.135003885003885,9.0
8304,2022-11-01,2022-12-01,6,0.2,2485.0,2825.0,0.128060263653484,2577.3,2823.9,2595.0,0,0,0.016184971098265895,0.06088631984585742,-0.029672447013487476,,,0,0,-0.02042389210019268,0.06088631984585742,-0.11290944123314066,,,1,1,0.17148362235067438,0.2566473988439306,-0.11290944123314066,0.1258188824662813,8.0
8304,2023-03-01,2023-04-01,6,0.2,2302.0,2753.0,0.1784371909000989,2600.05,2703.733333333333,2428.0,0,1,0.10152388797364086,0.12252883031301483,-0.011532125205930808,,,1,1,0.2582372322899506,0.34308072487644153,-0.011532125205930808,0.20325370675453047,4.0,1,1,0.018533772652388796,0.3595551894563427,-0.16803953871499178,0.20325370675453047,4.0
8346,2002-09-01,2002-10-01,6,0.2,398.0,450.0,0.12264150943396226,401.7,442.03333333333336,422.0,0,0,-0.04028436018957346,0.04028436018957346,-0.08056872037914692,,,0,0,0.002369668246445498,0.04265402843601896,-0.08056872037914692,,,1,1,0.12085308056872038,0.1943127962085308,-0.08056872037914692,0.08530805687203792,7.0
8346,2002-12-01,2003-01-01,6,0.2,388.0,450.0,0.14797136038186157,404.25,430.81666666666666,409.0,0,0,0.034229828850855744,0.07579462102689487,-0.039119804400977995,,,1,1,0.20537897310513448,0.23227383863080683,-0.039119804400977995,0.1198044009779951,4.0,1,1,0.09046454767726161,0.23227383863080683,-0.039119804400977995,0.1198044009779951,4.0
8368,2022-05-01,2022-06-01,6,0.2,310.0,377.0,0.1950509461426492,322.6,376.4,323.0,0,0,-0.01238390092879257,0.02786377708978328,-0.02476780185758514,,,0,0,0.08359133126934984,0.12693498452012383,-0.03715170278637771,,,1,1,0.2043343653250774,0.33436532507739936,-0.03715170278637771,0.1393188854489164,7.0
8383,2014-01-01,2014-02-01,6,0.2,1760.0,1960.0,0.10752688172043011,1788.0,1968.1666666666667,1830.0,0,0,-0.00546448087431694,0.060109289617486336,-0.04918032786885246,,,1,1,0.17486338797814208,0.1912568306010929,-0.04918032786885246,0.14207650273224043,5.0,1,1,0.2786885245901639,0.34972677595628415,-0.04918032786885246,0.14207650273224043,5.0
8383,2014-02-01,2014-03-01,6,0.2,1750.0,1960.0,0.11320754716981132,1804.0,1954.0,1790.0,0,0,0.055865921787709494,0.08379888268156424,-0.027932960893854747,,,1,1,0.2346368715083799,0.24581005586592178,-0.027932960893854747,0.16759776536312848,4.0,1,1,0.5251396648044693,0.5642458100558659,-0.027932960893854747,0.16759776536312848,4.0
8383,2014-03-01,2014-04-01,6,0.2,1740.0,1960.0,0.11891891891891893,1825.0,1940.6666666666667,1870.0,1,1,0.11764705882352941,0.13903743315508021,-0.058823529411764705,0.11764705882352941,3.0,1,1,0.22459893048128343,0.2620320855614973,-0.058823529411764705,0.11764705882352941,3.0,1,1,0.36363636363636365,0.49732620320855614,-0.058823529411764705,0.11764705882352941,3.0
8383,2018-04-01,2018-05-01,6,0.2,1666.0,1885.0,0.1233455364686004,1761.15,1943.05,1737.0,0,0,-0.03742084052964882,0.010362694300518135,-0.06505469199769717,,,0,0,-0.06850892343120323,0.010362694300518135,-0.10995970063327576,,,0,0,-0.18595279217040875,0.010362694300518135,-0.257915947035118,,
8383,2022-08-01,2022-09-01,6,0.2,1118.0,1308.0,0.15663643858202803,1145.2,1348.15,1125.0,0,0,-0.021333333333333333,0.0026666666666666666,-0.06577777777777778,,,0,0,0.1111111111111111,0.15022222222222223,-0.06577777777777778,,,1,1,0.16355555555555557,0.1688888888888889,-0.06577777777777778,0.16355555555555557,12.0
8383,2023-06-01,2023-07-01,6,0.2,1122.0,1294.0,0.1423841059602649,1160.45,1248.5333333333333,1159.0,1,1,0.21225194132873165,0.271786022433132,-0.0008628127696289905,0.12942191544434858,2.0,1,1,0.17083692838654013,0.271786022433132,-0.0008628127696289905,0.12942191544434858,2.0,1,1,0.20103537532355478,0.39344262295081966,-0.0008628127696289905,0.12942191544434858,2.0
8411,2018-03-01,2018-04-01,6,0.2,1891.0,2207.0,0.15422157149829185,1977.850024414062,2058.2166809082028,1914.00012207031,0,0,-0.025600898090491344,0.0621733909823223,-0.039184950478934666,,,0,0,0.03552762465664673,0.07105531309088083,-0.039184950478934666,,,0,0,-0.10501573106113227,0.07105531309088083,-0.1583072637124834,,
8411,2018-04-01,2018-05-01,6,0.2,1880.0,2207.0,0.1600195742598483,1987.2000305175775,2055.4500162760414,1984.00012207031,0,0,-0.019153286155374205,0.024697517598213897,-0.07308467292264684,,,0,0,-0.022177479517690623,0.03326606545811042,-0.07308467292264684,,,0,0,-0.12550408606350166,0.03326606545811042,-0.18800408221804102,,
8411,2021-12-01,2022-01-01,6,0.2,1397.0,1675.0,0.18098958333333334,1450.15,1697.1666809082026,1476.0,0,0,0.061653116531165314,0.1294037940379404,-0.02676151761517615,,,0,0,0.04539295392953929,0.1294037940379404,-0.02676151761517615,,,1,1,0.25745257452574527,0.28319783197831977,-0.02676151761517615,0.05860433604336043,9.0
8416,2017-09-01,2017-10-01,6,0.2,1190.0,1360.0,0.13333333333333333,1206.7,1328.4,1300.0,0,0,0.0038461538461538464,0.03769230769230769,-0.038461538461538464,,,1,1,0.0015384615384615385,0.13692307692307693,-0.038461538461538464,0.05692307692307692,4.0,1,1,-0.1076923076923077,0.13692307692307693,-0.2,0.05692307692307692,4.0
8416,2018-03-01,2018-04-01,6,0.2,1250.0,1478.0,0.16715542521994134,1275.2,1366.4,1302.0,0,0,-0.08525345622119816,0.014592933947772658,-0.0967741935483871,,,0,0,-0.10906298003072197,0.014592933947772658,-0.2012288786482335,,,0,0,-0.3778801843317972,0.014592933947772658,-0.46390168970814133,,
8416,2018-04-01,2018-05-01,6,0.2,1250.0,1478.0,0.16715542521994134,1284.7,1362.4,1292.0,0,0,-0.08591331269349846,0.021671826625386997,-0.1826625386996904,,,0,0,-0.23684210526315788,0.021671826625386997,-0.25696594427244585,,,0,0,-0.36145510835913314,0.021671826625386997,-0.45975232198142413,,
8416,2018-05-01,2018-06-01,6,0.2,1236.0,1478.0,0.17833456153279292,1292.7,1362.5666666666666,1240.0,0,0,-0.09112903225806451,0.03790322580645161,-0.14838709677419354,,,0,0,-0.2669354838709677,0.03790322580645161,-0.28225806451612906,,,0,0,-0.4153225806451613,0.03790322580645161,-0.43709677419354837,,
8544,2003-05-01,2003-06-01,6,0.2,580.0,626.0,0.07628524046434494,595.7,623.2333333333333,598.0,0,0,-0.030100334448160536,0.016722408026755852,-0.043478260869565216,,,0,0,-0.08695652173913043,0.016722408026755852,-0.09364548494983277,,,1,1,0.043478260869565216,0.23076923076923078,-0.11371237458193979,0.043478260869565216,11.0
8544,2003-07-01,2003-08-01,6,0.2,580.0,626.0,0.07628524046434494,592.2,619.8333333333334,580.0,0,0,-0.020689655172413793,0.04827586206896552,-0.03103448275862069,,,0,0,-0.034482758620689655,0.04827586206896552,-0.08620689655172414,,,1,1,0.08620689655172414,0.2689655172413793,-0.08620689655172414,0.07586206896551724,9.0
8544,2003-08-01,2003-09-01,6,0.2,572.0,626.0,0.09015025041736227,590.9,619.0,584.0,0,0,-0.06506849315068493,0.0410958904109589,-0.07191780821917808,,,0,0,-0.04452054794520548,0.0410958904109589,-0.09246575342465753,,,1,1,0.0547945205479452,0.2602739726027397,-0.09246575342465753,0.0684931506849315,8.0
8544,2003-09-01,2003-10-01,6,0.2,572.0,622.0,0.08375209380234507,591.1,618.4,582.0,0,0,-0.05154639175257732,0.044673539518900345,-0.06872852233676977,,,0,0,0.041237113402061855,0.048109965635738834,-0.08934707903780069,,,1,1,0.09278350515463918,0.2646048109965636,-0.08934707903780069,0.07216494845360824,7.0
8544,2003-10-01,2003-11-01,6,0.2,562.0,620.0,0.09813874788494077,589.6,617.8333333333334,570.0,0,0,-0.017543859649122806,0.03508771929824561,-0.07017543859649122,,,1,1,0.09473684210526316,0.2912280701754386,-0.07017543859649122,0.09473684210526316,6.0,1,1,0.23157894736842105,0.3157894736842105,-0.07017543859649122,0.09473684210526316,6.0
8550,2001-09-01,2001-10-01,6,0.2,593.0,710.0,0.17958557175748274,655.3,710.0333333333333,694.0,0,0,-0.07060518731988473,0.008645533141210375,-0.11959654178674352,,,0,0,-0.11959654178674352,0.008645533141210375,-0.1844380403458213,,,0,1,-0.05763688760806916,0.008645533141210375,-0.1844380403458213,,
8570,2023-02-01,2023-03-01,6,0.2,1260.0,1521.0,0.18770226537216828,1325.25,1567.6166666666666,1297.0,0,0,-0.08249807247494217,0.013107170393215111,-0.1017733230531997,,,0,0,-0.020046260601387818,0.013107170393215111,-0.1017733230531997,,,0,0,0.007324595219737857,0.05319969159599075,-0.1017733230531997,,
8593,2021-11-01,2021-12-01,6,0.2,534.0,635.0,0.1727972626176219,542.95,590.8166666666667,529.0,0,1,0.1323251417769376,0.19092627599243855,0.0,,,0,1,0.15879017013232513,0.19848771266540643,-0.015122873345935728,,,1,1,0.23629489603024575,0.29867674858223064,-0.015122873345935728,0.1833648393194707,7.0
8593,2021-12-01,2022-01-01,6,0.2,529.0,626.0,0.16796536796536796,545.45,590.2333333333333,577.0,1,1,-0.012131715771230503,0.09185441941074524,-0.09705372616984402,0.024263431542461005,1.0,1,1,0.08492201039861352,0.10571923743500866,-0.09705372616984402,0.024263431542461005,1.0,1,1,0.12478336221837089,0.19064124783362218,-0.09705372616984402,0.024263431542461005,1.0
8593,2022-03-01,2022-04-01,6,0.2,521.0,630.0,0.1894005212858384,559.4,589.9166666666666,567.0,1,1,0.10405643738977072,0.12522045855379188,-0.015873015873015872,0.08112874779541446,2.0,1,1,0.09700176366843033,0.21164021164021163,-0.015873015873015872,0.08112874779541446,2.0,1,1,0.20634920634920634,0.31746031746031744,-0.015873015873015872,0.08112874779541446,2.0
8601,2017-07-01,2017-08-01,6,0.2,630.0,762.200012207031,0.1899152579340329,662.0050048828127,753.7350056966147,633.700012207031,0,0,0.11361842924578872,0.12829412376026295,-0.06312134958099373,,,1,0,0.23433801031943924,0.2789963458848855,-0.06312134958099373,0.23433801031943924,6.0,1,0,0.026984338419661195,0.2789963458848855,-0.06312134958099373,0.23433801031943924,6.0
8801,2018-12-01,2019-01-01,6,0.2,795.5,934.833374023438,0.16104801088064852,869.7000213623048,955.9333638509127,801.666687011719,1,0,0.1569646276026954,0.18794180855056097,-0.024532249288077856,0.1569646276026954,3.0,1,0,0.08627860946741309,0.18794180855056097,-0.024532249288077856,0.1569646276026954,3.0,1,1,0.11101870820122899,0.23783785718032682,-0.05883578272104187,0.1569646276026954,3.0
8801,2019-01-01,2019-02-01,6,0.2,782.0,934.833374023438,0.17804101007807122,869.9666870117189,952.3111409505219,887.0,1,0,-0.03532504282782528,0.07365656597907323,-0.0486658691956731,0.04565952649379933,2.0,1,0,-0.0712137835135987,0.07365656597907323,-0.07346857494539126,0.04565952649379933,2.0,1,1,0.09413754227733935,0.11875239461492441,-0.14937993235625704,0.04565952649379933,2.0
8801,2019-07-01,2019-08-01,6,0.2,821.833374023438,952.333374023438,0.14711131312055456,878.4250183105471,932.444471232097,821.833374023438,0,1,0.12796587398452716,0.13100785314845523,-0.08193068832650945,,,1,1,0.18089631143687554,0.20746297897989416,-0.08193068832650945,0.10444125987250687,4.0,1,1,-0.3315757288681593,0.2309875930919157,-0.3761914480281277,0.10444125987250687,4.0
8802,2021-08-01,2021-09-01,6,0.2,1678.5,2047.5,0.19806763285024154,1733.625,1910.3916666666667,1717.5,0,0,-0.08879184861717612,0.07219796215429403,-0.08937409024745269,,,0,0,0.02299854439592431,0.07219796215429403,-0.09985443959243086,,,0,1,0.09461426491994178,0.18951965065502183,-0.09985443959243086,,
8876,2025-10-01,2025-11-01,6,0.2,1636.0,1976.0,0.18826135105204872,1748.05,1978.4916666666666,1657.5,0,0,0.05701357466063348,0.09864253393665158,-0.024434389140271493,,,0,0,0.10829562594268477,0.13092006033182504,-0.024434389140271493,,,0,0,0.10829562594268477,0.13092006033182504,-0.024434389140271493,,
8954,2023-10-01,2023-11-01,6,0.2,85600.0,93550.0,0.08875244208763607,91055.0,92624.16666666667,87600.0,0,0,-0.026255707762557076,0.01997716894977169,-0.0684931506849315,,,0,0,-0.04965753424657534,0.01997716894977169,-0.14098173515981735,,,0,0,-0.1021689497716895,0.01997716894977169,-0.17465753424657535,,
9005,2022-03-01,2022-04-01,6,0.2,1476.0,1753.0,0.17157014555589967,1454.9,1686.6833333333334,1571.0,0,0,0.01718650541056652,0.05410566518141311,-0.07192870782940802,,,0,0,0.0483768300445576,0.10757479312539783,-0.07192870782940802,,,1,1,0.1215786123488224,0.1394016549968173,-0.07192870782940802,0.09229789942711648,7.0
9005,2022-05-01,2022-06-01,6,0.2,1458.0,1702.0,0.15443037974683543,1468.5,1683.8333333333333,1469.0,0,0,0.12933968686181074,0.15384615384615385,-0.005445881552076242,,,1,1,0.1906058543226685,0.20353982300884957,-0.005445881552076242,0.1211708645336964,4.0,1,1,0.2266848196051736,0.3859768550034037,-0.005445881552076242,0.1211708645336964,4.0
9005,2022-06-01,2022-07-01,6,0.2,1458.0,1702.0,0.15443037974683543,1486.65,1681.9,1598.0,1,0,0.030663329161451813,0.08886107634543179,-0.05944931163954944,0.030663329161451813,3.0,1,1,0.040675844806007506,0.10638297872340426,-0.05944931163954944,0.030663329161451813,3.0,1,1,0.08541927409261577,0.27409261576971217,-0.05944931163954944,0.030663329161451813,3.0
9005,2023-01-01,2023-02-01,6,0.2,1559.0,1768.0,0.12563871355575593,1593.8,1678.3833333333334,1667.0,1,1,0.15056988602279545,0.15296940611877624,-0.057588482303539294,0.05698860227954409,2.0,1,1,0.08248350329934014,0.22135572885422916,-0.057588482303539294,0.05698860227954409,2.0,1,1,0.03929214157168566,0.22135572885422916,-0.057588482303539294,0.05698860227954409,2.0
9005,2023-02-01,2023-03-01,6,0.2,1559.0,1768.0,0.12563871355575593,1600.25,1677.1666666666667,1637.0,1,1,0.10079413561392792,0.24373854612095297,-0.006108735491753207,0.07635919364691508,1.0,1,1,0.12431276725717777,0.24373854612095297,-0.006108735491753207,0.07635919364691508,1.0,1,1,0.13836285888821015,0.24373854612095297,-0.019853390348197924,0.07635919364691508,1.0
9006,2009-10-01,2009-11-01,6,0.2,1410.0,1596.0,0.12375249500998003,1450.1,1520.7666666666667,1430.0,0,0,-0.027972027972027972,0.012587412587412588,-0.08111888111888112,,,0,1,0.1034965034965035,0.1034965034965035,-0.08111888111888112,,,1,1,0.06433566433566433,0.23496503496503496,-0.08111888111888112,0.06433566433566433,7.0
9006,2012-05-01,2012-06-01,6,0.2,1292.0,1500.0,0.1489971346704871,1343.9,1429.1,1356.0,1,1,0.12684365781710916,0.14896755162241887,-0.016224188790560472,0.12684365781710916,3.0,1,1,0.11651917404129794,0.14896755162241887,-0.016224188790560472,0.12684365781710916,3.0,1,1,0.28023598820059,0.6666666666666666,-0.016224188790560472,0.12684365781710916,3.0
9020,2004-12-01,2005-01-01,6,0.2,1806.66674804688,2096.66674804688,0.14859094171185525,1832.000036621096,1954.3333841959654,1890.0,0,0,0.015873015873015872,0.040564416956021164,-0.040564352368550265,,,0,0,0.005291005291005291,0.040564416956021164,-0.06701937882357673,,,1,1,0.43033518311838626,0.47442685081845504,-0.06701937882357673,0.14285714285714285,9.0
9020,2005-02-01,2005-03-01,6,0.2,1806.66674804688,2063.33349609375,0.1326443058681849,1833.1667053222682,1960.6111633300802,1860.0,0,0,-0.03405013545866666,0.057347714003698924,-0.051971304288473116,,,0,1,0.066308265604,0.06810040217574194,-0.051971304288473116,,,1,1,0.4838709677419355,0.5179212344590054,-0.051971304288473116,0.16129032258064516,7.0
9020,2005-04-01,2005-05-01,6,0.2,1763.33337402344,1966.66674804688,0.10902593424612583,1849.833367919924,1957.8333821614606,1810.0,0,0,0.016574585635359115,0.057090261891403316,-0.025782666285392265,,,1,1,0.27071823204419887,0.2836096663501381,-0.025782666285392265,0.09576429504057458,4.0,1,1,0.6372008265711326,0.7348066298342542,-0.025782666285392265,0.09576429504057458,4.0
9020,2005-05-01,2005-06-01,6,0.2,1763.33337402344,1966.66674804688,0.10902593424612583,1849.500036621096,1953.6667154947938,1786.66674804688,1,1,0.11007459907761137,0.11194029340873603,0.0,0.11007459907761137,3.0,1,1,0.4067164449336934,0.44216415896450734,0.0,0.11007459907761137,3.0,1,1,0.49440291700662603,0.7574626065171557,0.0,0.11007459907761137,3.0
9020,2023-10-01,2023-11-01,6,0.2,2520.0,2983.0,0.16827185171724515,2502.0667358398455,2686.683394368491,2646.0,0,1,0.0633661179315495,0.08415221014621316,-0.03779289493575208,,,1,1,0.09334845049130763,0.17472921243150039,-0.03779289493575208,0.11678004535147392,4.0,1,1,0.1602418745275888,0.17472921243150039,-0.1107331821617536,0.11678004535147392,4.0
9021,2004-11-01,2004-12-01,6,0.2,2075.0,2340.0,0.12004530011325028,2118.25,2326.9166666666665,2090.0,0,0,-0.014354066985645933,0.019138755980861243,-0.0430622009569378,,,0,0,-0.11244019138755981,0.06698564593301436,-0.13875598086124402,,,0,0,0.09808612440191387,0.09808612440191387,-0.13875598086124402,,
9021,2004-12-01,2005-01-01,6,0.2,2015.0,2340.0,0.14925373134328357,2128.75,2331.25,2070.0,0,0,0.05555555555555555,0.07729468599033816,-0.033816425120772944,,,0,0,-0.0821256038647343,0.07729468599033816,-0.13043478260869565,,,1,1,0.18840579710144928,0.23429951690821257,-0.13043478260869565,0.18840579710144928,12.0
