direction,code,signal_month,signal_dt,entry_month,entry_price,tp_price,next_high,next_low,next_close,exit_price,exit_rule,ret_net_assumed,win,p_abs_big,p_side_big,p_side20,abs_gate,side_gate,target20_gate,model_version
up,7261,200109,1001635200,200110,800.0,960.0,1095.0,815.0,1055.0,960.0,tp20,0.19999999999999996,1,0.5713273330670608,0.5247920241711937,0.1595030357502061,0.15,0.3,0.14,20260214053343_m1
up,7282,200109,1001635200,200110,1200.0,1440.0,1780.0,1220.0,1597.0,1440.0,tp20,0.19999999999999996,1,0.3644718797686021,0.31152381472184454,0.14670694318324518,0.15,0.3,0.14,20260214053343_m1
up,7532,200109,1001635200,200110,24.9583339691162,29.95000076293944,37.5000038146973,25.3333339691162,36.0416679382324,29.95000076293944,tp20,0.19999999999999996,1,0.4441416150463894,0.3328444118121721,0.14798617900866481,0.15,0.3,0.14,20260214053343_m1
up,7550,200109,1001635200,200110,182.375,218.85,199.75,162.5,179.625,179.625,month_close,-0.015078821110349527,0,0.5176716229525515,0.31658251325473363,0.1470104650952185,0.15,0.3,0.14,20260214053343_m1
up,7638,200109,1001635200,200110,20.2520236968994,24.30242843627928,23.8523845672607,18.9018898010254,19.8019790649414,19.8019790649414,month_close,-0.022222205478996337,0,0.6412414012493228,0.5548571844607517,0.1613069453675796,0.15,0.3,0.14,20260214053343_m1
up,7992,200109,1001635200,200110,1900.0,2280.0,2620.0,1900.0,2370.0,2280.0,tp20,0.19999999999999996,1,0.3899633189117385,0.34907660442462046,0.14896011056541172,0.15,0.3,0.14,20260214053343_m1
up,8035,200109,1001635200,200110,1393.33337402344,1672.000048828128,2033.33337402344,1273.33337402344,1676.66674804688,1672.000048828128,tp20,0.19999999999999996,1,0.6054912582815457,0.5450182609280833,0.16071660995561948,0.15,0.3,0.14,20260214053343_m1
up,8136,200109,1001635200,200110,314.666687011719,377.6000244140628,398.333343505859,316.666687011719,355.0,377.6000244140628,tp20,0.19999999999999996,1,0.3756205690882296,0.34159534473542524,0.14851123498406,0.15,0.3,0.14,20260214053343_m1
up,8585,200109,1001635200,200110,2840.0,3408.0,3100.0,2480.0,2680.0,2680.0,month_close,-0.05633802816901412,0,0.4412165351111247,0.306582632056772,0.1464104722233408,0.15,0.3,0.14,20260214053343_m1
up,8595,200109,1001635200,200110,2183.33349609375,2620.0001953124997,3043.33349609375,2220.0,2636.66674804688,2620.0001953124997,tp20,0.19999999999999996,1,0.47477309112183724,0.40194998796122633,0.15213251357760807,0.15,0.3,0.14,20260214053343_m1
up,9697,200109,1001635200,200110,307.5,369.0,475.0,303.75,418.75,369.0,tp20,0.19999999999999996,1,0.3965867321782272,0.37014283834071016,0.1502240846003771,0.15,0.3,0.14,20260214053343_m1
up,9766,200109,1001635200,200110,2895.0,3474.0,4200.0,2955.0,3810.0,3474.0,tp20,0.19999999999999996,1,0.4396077471298176,0.39495877242843275,0.15171304064564045,0.15,0.3,0.14,20260214053343_m1
up,9984,200109,1001635200,200110,87.9166717529297,105.50000610351564,135.41667175293,84.5833358764648,109.16667175293,105.50000610351564,tp20,0.19999999999999996,1,0.4091909134519855,0.3860231163766731,0.1511769012825349,0.15,0.3,0.14,20260214053343_m1
down,5233,200110,1004486400,200111,2570.0,2056.0,2650.0,1910.0,1910.0,2056.0,tp20,0.2,1,0.4418827985451255,0.39426548669312717,0.08909176969314532,0.32,0.3,0.08,20260214053343_m1
