code,dt,o,h,l,c,body_ratio,upper_ratio,lower_ratio,pre_bull_streak,short_ret_1m,short_ret_3m,drop10_intram_1m,stop10_hit_1m
5202,2005-02-01,4560.0,4660.0,4330.0,4650.0,0.2727272727272727,0.030303030303030304,0.696969696969697,3,0.015184381778741865,0.07592190889370933,0.0,0.0
5602,2005-02-01,726.0,730.0,628.0,694.0,0.3137254901960784,0.0392156862745098,0.6470588235294118,3,0.037463976945244955,0.11815561959654179,0.0,0.0
5802,2005-02-01,1131.0,1152.0,1080.0,1152.0,0.2916666666666667,0.0,0.7083333333333334,4,0.0052310374891020054,0.0026155187445510027,0.0,0.0
5991,2005-02-01,718.0,723.0,666.0,717.0,0.017543859649122806,0.08771929824561403,0.8947368421052632,2,-0.04178272980501393,-0.2590529247910863,0.0,0.0
6141,2005-02-01,1112.0,1138.0,1057.0,1137.0,0.30864197530864196,0.012345679012345678,0.6790123456790124,4,0.0026362038664323375,0.012302284710017574,0.0,0.0
6268,2005-02-01,696.0,698.0,648.0,684.0,0.24,0.04,0.72,2,-0.011834319526627219,-0.020710059171597635,0.0,0.0
6302,2005-02-01,2315.0,2320.0,2105.0,2300.0,0.06976744186046512,0.023255813953488372,0.9069767441860465,3,0.07658643326039387,-0.1772428884026258,1.0,0.0
6506,2005-02-01,652.0,672.0,603.0,670.0,0.2608695652173913,0.028985507246376812,0.7101449275362319,2,0.13533834586466165,0.07518796992481203,1.0,0.0
7276,2005-02-01,490.0,490.5,450.5,479.5,0.2625,0.0125,0.725,2,-0.11354166666666667,-0.21979166666666666,0.0,1.0
8331,2005-02-01,690.0,692.0,637.0,674.0,0.2909090909090909,0.03636363636363636,0.6727272727272727,2,-0.03736920777279522,-0.10612855007473841,0.0,0.0
9603,2005-02-01,1132.5,1170.0,1047.5,1167.5,0.2857142857142857,0.02040816326530612,0.6938775510204082,2,-0.05818965517241379,-0.04956896551724138,0.0,0.0
7220,2005-03-01,1475.0,1482.5,1285.0,1415.0,0.3037974683544304,0.0379746835443038,0.6582278481012658,3,0.043010752688172046,0.043010752688172046,0.0,0.0
2730,2005-04-01,1420.0,1425.0,1293.0,1412.0,0.06060606060606061,0.03787878787878788,0.9015151515151515,4,0.07142857142857142,-0.05285714285714286,1.0,0.0
4536,2005-04-01,458.0,470.0,428.0,467.0,0.21428571428571427,0.07142857142857142,0.7142857142857143,5,-0.06753812636165578,-0.1111111111111111,0.0,0.0
6345,2005-04-01,569.0,602.0,516.0,595.0,0.3023255813953488,0.08139534883720931,0.6162790697674418,3,0.03005008347245409,-0.05008347245409015,1.0,0.0
6849,2005-04-01,340.25,340.25,295.0,325.0,0.3370165745856354,0.0,0.6629834254143646,2,-0.16417910447761194,-0.2835820895522388,0.0,1.0
7550,2005-04-01,475.0,477.5,431.75,466.0,0.19672131147540983,0.0546448087431694,0.7486338797814208,5,-0.1581769436997319,-0.3914209115281501,0.0,1.0
7927,2005-04-01,1710.0,1733.0,1500.0,1644.0,0.2832618025751073,0.09871244635193133,0.6180257510729614,3,0.1875,0.3191747572815534,1.0,0.0
8174,2005-04-01,302.333343505859,302.333343505859,263.333343505859,293.333343505859,0.23076923076923078,0.0,0.7692307692307693,2,-0.013363028499101058,-0.0322939515555567,0.0,0.0
8425,2005-04-01,414.0,418.0,354.200012207031,403.0,0.172413826091864,0.06269593676067782,0.7648902371474582,6,0.02278481012658228,-0.015189873417721518,0.0,0.0
8584,2005-04-01,3715.0,3770.0,3290.0,3770.0,0.11458333333333333,0.0,0.8854166666666666,5,-0.13793103448275862,-0.19496021220159152,0.0,1.0
9504,2005-04-01,2010.0,2025.0,1959.0,2020.0,0.15151515151515152,0.07575757575757576,0.7727272727272727,5,-0.0199501246882793,-0.11221945137157108,0.0,0.0
9505,2005-04-01,1948.0,1960.0,1903.0,1959.0,0.19298245614035087,0.017543859649122806,0.7894736842105263,5,-0.02295918367346939,-0.16071428571428573,0.0,0.0
9509,2005-04-01,2155.0,2160.0,2000.0,2105.0,0.3125,0.03125,0.65625,4,-0.03546099290780142,-0.1016548463356974,0.0,0.0
9532,2005-04-01,1650.0,1650.0,1575.0,1650.0,0.0,0.0,1.0,2,-0.024390243902439025,-0.08231707317073171,0.0,0.0
4206,2005-06-01,1245.0,1245.0,1194.0,1235.0,0.19607843137254902,0.0,0.803921568627451,0,-0.062197092084006464,-0.15266558966074315,0.0,0.0
4784,2005-06-01,975.0,985.0,880.0,955.0,0.19047619047619047,0.09523809523809523,0.7142857142857143,3,-0.19680851063829788,0.12234042553191489,0.0,1.0
1963,2005-07-01,1370.0,1405.0,1306.0,1399.0,0.29292929292929293,0.06060606060606061,0.6464646464646465,2,-0.06642857142857143,-0.3507142857142857,0.0,0.0
9843,2005-07-01,396.0,398.5,371.0,388.5,0.2727272727272727,0.09090909090909091,0.6363636363636364,4,-0.14395886889460155,-0.13110539845758354,0.0,1.0
1720,2005-08-01,1830.0,1890.0,1580.0,1870.0,0.12903225806451613,0.06451612903225806,0.8064516129032258,0,-0.07179487179487179,-0.24615384615384617,0.0,1.0
3110,2005-08-01,1380.0,1390.0,1245.0,1345.0,0.2413793103448276,0.06896551724137931,0.6896551724137931,3,-0.025925925925925925,-0.05555555555555555,0.0,0.0
4528,2005-08-01,1076.0,1100.0,1022.0,1100.0,0.3076923076923077,0.0,0.6923076923076923,2,0.041666666666666664,0.09782608695652174,1.0,0.0
7649,2005-08-01,593.333374023438,610.0,521.666687011719,603.333374023438,0.11320757324393207,0.07547125485315478,0.8113211719029131,4,-0.1487603305785124,-0.2066115702479339,0.0,1.0
8086,2005-08-01,837.5,840.0,788.0,831.5,0.11538461538461539,0.04807692307692308,0.8365384615384616,2,-0.018518518518518517,0.01971326164874552,0.0,0.0
8383,2005-08-01,3730.0,3750.0,3540.0,3710.0,0.09523809523809523,0.09523809523809523,0.8095238095238095,3,-0.005376344086021506,-0.0456989247311828,0.0,0.0
9324,2005-08-01,944.0,950.0,819.0,905.0,0.29770992366412213,0.04580152671755725,0.6564885496183206,2,-0.01737242128121607,-0.14006514657980457,0.0,0.0
9501,2005-08-01,2705.0,2720.0,2630.0,2720.0,0.16666666666666666,0.0,0.8333333333333334,3,-0.05514705882352941,-0.058823529411764705,0.0,0.0
9503,2005-08-01,2365.0,2375.0,2255.0,2355.0,0.08333333333333333,0.08333333333333333,0.8333333333333334,3,-0.0614406779661017,-0.08050847457627118,0.0,0.0
9505,2005-08-01,2265.0,2280.0,2120.0,2245.0,0.125,0.09375,0.78125,9,-0.042222222222222223,-0.013333333333333334,0.0,0.0
9507,2005-08-01,2280.0,2330.0,2180.0,2320.0,0.26666666666666666,0.06666666666666667,0.6666666666666666,3,-0.05806451612903226,-0.021505376344086023,0.0,0.0
9757,2005-08-01,280.555572509766,280.555572509766,255.555572509766,276.851867675781,0.14814819335939985,0.0,0.8518518066406001,2,0.006535895617822548,-0.2189542803971506,0.0,0.0
1942,2005-10-01,790.0,825.0,712.0,818.0,0.24778761061946902,0.061946902654867256,0.6902654867256637,4,-0.07878787878787878,-0.11393939393939394,0.0,0.0
4088,2005-10-01,1055.0,1060.0,965.0,1060.0,0.05263157894736842,0.0,0.9473684210526315,5,-0.06320754716981132,-0.22547169811320755,0.0,0.0
4612,2005-10-01,88.0,88.0,82.0,86.0,0.3333333333333333,0.0,0.6666666666666666,4,-0.1589861167877428,-0.28110599847939843,0.0,1.0
5016,2005-10-01,895.0,900.0,760.0,853.0,0.3,0.03571428571428571,0.6642857142857143,4,0.07529411764705882,-0.13294117647058823,1.0,0.0
5233,2005-10-01,4260.0,4300.0,3770.0,4180.0,0.1509433962264151,0.07547169811320754,0.7735849056603774,4,-0.15035799522673032,-0.13365155131264916,0.0,1.0
5706,2005-10-01,6490.0,6630.0,5820.0,6600.0,0.13580246913580246,0.037037037037037035,0.8271604938271605,5,-0.11639344262295082,-0.521311475409836,0.0,1.0
6113,2005-10-01,908.0,917.0,811.0,882.0,0.24528301886792453,0.08490566037735849,0.6698113207547169,5,-0.12698412698412698,-0.20521541950113378,0.0,1.0
6301,2005-10-01,1543.0,1543.0,1390.0,1538.0,0.032679738562091505,0.0,0.9673202614379085,5,-0.07870967741935483,-0.3967741935483871,0.0,1.0
6305,2005-10-01,2130.0,2220.0,1930.0,2200.0,0.2413793103448276,0.06896551724137931,0.6896551724137931,4,-0.05668934240362812,-0.46938775510204084,0.0,0.0
6417,2005-10-01,1188.0,1224.0,1114.0,1222.0,0.3090909090909091,0.01818181818181818,0.6727272727272727,4,0.014657980456026058,-0.24267100977198697,0.0,0.0
6644,2005-10-01,791.0,797.0,743.0,797.0,0.1111111111111111,0.0,0.8888888888888888,0,-0.11375,-0.5425,0.0,1.0
6902,2005-10-01,832.5,835.0,740.0,822.5,0.10526315789473684,0.02631578947368421,0.868421052631579,4,-0.05730659025787966,-0.1833810888252149,0.0,0.0
7545,2005-10-01,2110.0,2200.0,1890.0,2200.0,0.2903225806451613,0.0,0.7096774193548387,2,-0.08275862068965517,-0.19540229885057472,0.0,0.0
8001,2005-10-01,155.0,159.600006103516,142.800003051758,158.400009155273,0.20238146057462936,0.07142837680124192,0.7261901626241287,5,-0.13266581065943703,-0.24655815484385576,0.0,1.0
8604,2005-10-01,1731.0,1773.0,1622.0,1766.0,0.23178807947019867,0.046357615894039736,0.7218543046357616,2,-0.12011173184357542,-0.27932960893854747,0.0,1.0
9005,2005-10-01,1200.0,1266.0,1080.0,1264.0,0.34408602150537637,0.010752688172043012,0.6451612903225806,2,-0.1171875,-0.28125,0.0,1.0
9064,2005-10-01,1874.0,1911.0,1712.0,1909.0,0.17587939698492464,0.010050251256281407,0.8140703517587939,2,-0.014956162970603403,-0.0443527591542032,0.0,0.0
9508,2005-10-01,2535.0,2535.0,2400.0,2490.0,0.3333333333333333,0.0,0.6666666666666666,2,-0.02404809619238477,-0.07014028056112225,0.0,0.0
9531,2005-10-01,2320.0,2330.0,2165.0,2280.0,0.24242424242424243,0.06060606060606061,0.696969696969697,2,-0.05458515283842795,-0.18995633187772926,0.0,0.0
1332,2005-11-01,465.0,468.0,435.0,464.0,0.030303030303030304,0.09090909090909091,0.8787878787878788,2,-0.017094017094017096,0.017094017094017096,0.0,0.0
2002,2005-11-01,982.644714355469,985.124084472656,932.231506347656,965.289367675781,0.3281244230272233,0.04687557697277675,0.625,1,-0.0595238207380597,-0.006802722370063351,0.0,1.0
4536,2005-11-01,596.0,600.0,523.0,570.0,0.33766233766233766,0.05194805194805195,0.6103896103896104,12,-0.13588850174216027,0.059233449477351915,0.0,1.0
9861,2005-11-01,2220.0,2230.0,2050.0,2200.0,0.1111111111111111,0.05555555555555555,0.8333333333333334,1,0.004524886877828055,0.1583710407239819,0.0,0.0
9757,2005-12-01,339.814819335938,344.444458007813,297.037048339844,326.944458007813,0.271484171319761,0.09765643607824095,0.6308593926019981,2,0.07172996367373091,0.17552739470879986,1.0,0.0
1001,2006-01-01,16294.0,16754.0,15059.0,16649.0,0.20943952802359883,0.061946902654867256,0.7286135693215339,8,0.02344220802699771,-0.01880197661805472,0.0,0.0
1306,2006-01-01,1693.0,1737.0,1551.0,1726.0,0.1774193548387097,0.05913978494623656,0.7634408602150538,8,0.026790914385556204,-0.0122306348281887,0.0,0.0
1308,2006-01-01,1679.0,1734.0,1562.0,1724.0,0.2616279069767442,0.05813953488372093,0.6802325581395349,8,0.029120559114735003,-0.0122306348281887,0.0,0.0
2201,2006-01-01,932.5,980.0,825.0,972.5,0.25806451612903225,0.04838709677419355,0.6935483870967742,1,0.2262210796915167,0.1928020565552699,1.0,0.0
3402,2006-01-01,975.0,986.0,820.0,980.0,0.030120481927710843,0.03614457831325301,0.9337349397590361,4,0.07778915046059365,-0.09211873080859775,1.0,0.0
4088,2006-01-01,1251.0,1305.0,1162.0,1299.0,0.3356643356643357,0.04195804195804196,0.6223776223776224,8,0.15461538461538463,0.10384615384615385,1.0,0.0
4114,2006-01-01,1675.0,1763.75,1512.5,1745.0,0.27860696517412936,0.07462686567164178,0.6467661691542289,7,0.04040404040404041,-0.008658008658008658,1.0,0.0
4684,2006-01-01,536.000061035156,554.000061035156,474.000030517578,547.800048828125,0.14749979114540743,0.07750012302393715,0.7750000858306554,2,0.15693434477931714,0.14817524394290127,1.0,0.0
5406,2006-01-01,3880.0,4030.0,3380.0,4020.0,0.2153846153846154,0.015384615384615385,0.7692307692307693,7,-0.12342569269521411,0.02518891687657431,0.0,1.0
5449,2006-01-01,2100.0,2300.0,1800.0,2270.0,0.34,0.06,0.6,7,-0.0706401766004415,-0.039735099337748346,0.0,1.0
5713,2006-01-01,3020.0,3176.0,2542.0,3152.0,0.2082018927444795,0.03785488958990536,0.7539432176656151,7,0.04238329238329238,-0.016584766584766583,1.0,0.0
5938,2006-01-01,2505.0,2530.0,2265.0,2465.0,0.1509433962264151,0.09433962264150944,0.7547169811320755,5,0.06557377049180328,-0.0389344262295082,1.0,0.0
6201,2006-01-01,4300.0,4330.0,3840.0,4250.0,0.10204081632653061,0.061224489795918366,0.8367346938775511,0,-0.11428571428571428,-0.20952380952380953,0.0,1.0
6361,2006-01-01,645.0,686.0,547.0,674.0,0.20863309352517986,0.08633093525179857,0.7050359712230215,2,-0.08968609865470852,0.025411061285500747,1.0,1.0
6486,2006-01-01,1209.0,1252.0,1030.0,1244.0,0.15765765765765766,0.036036036036036036,0.8063063063063063,2,0.2483974358974359,0.07371794871794872,1.0,0.0
6902,2006-01-01,1055.0,1067.5,925.0,1032.5,0.15789473684210525,0.08771929824561403,0.7543859649122807,2,-0.033816425120772944,-0.07971014492753623,0.0,1.0
6957,2006-01-01,775.0,787.0,641.5,740.5,0.23711340206185566,0.08247422680412371,0.6804123711340206,2,0.05405405405405406,-0.08716216216216216,1.0,0.0
7203,2006-01-01,1226.0,1230.0,1120.0,1216.0,0.09090909090909091,0.03636363636363636,0.8727272727272727,8,-0.027960526315789474,-0.09539473684210527,0.0,0.0
7250,2006-01-01,918.0,925.0,769.0,886.0,0.20512820512820512,0.04487179487179487,0.75,5,0.18522727272727274,0.17613636363636365,1.0,0.0
7272,2006-01-01,1033.33337402344,1040.0,835.0,1003.33337402344,0.14634146341463414,0.03252012671492682,0.8211384098704391,4,0.10631230832477927,-0.043189407574144585,1.0,0.0
7701,2006-01-01,839.0,845.0,751.0,818.0,0.22340425531914893,0.06382978723404255,0.7127659574468085,0,0.12165450121654502,0.072992700729927,1.0,0.0
8053,2006-01-01,1561.0,1618.0,1384.0,1605.0,0.18803418803418803,0.05555555555555555,0.7564102564102564,8,0.018518518518518517,-0.05308641975308642,1.0,0.0
8306,2006-01-01,1640.0,1710.0,1460.0,1690.0,0.2,0.08,0.72,2,-0.04790419161676647,-0.0718562874251497,0.0,0.0
8308,2006-01-01,4790.0,4840.0,3740.0,4610.0,0.16363636363636364,0.045454545454545456,0.7909090909090909,5,0.08991228070175439,0.14912280701754385,1.0,0.0
8411,2006-01-01,9450.0,9690.0,8120.0,9600.0,0.09554140127388536,0.05732484076433121,0.8471337579617835,6,0.017838405036726127,-0.01888772298006296,0.0,0.0
8591,2006-01-01,3125.0,3145.0,2610.0,3035.0,0.16822429906542055,0.037383177570093455,0.794392523364486,10,-0.038397328881469114,-0.1419031719532554,0.0,0.0
8604,2006-01-01,2340.0,2350.0,1960.0,2290.0,0.1282051282051282,0.02564102564102564,0.8461538461538461,5,0.019650655021834062,-0.12445414847161572,1.0,0.0
8804,2006-01-01,2390.0,2400.0,1940.0,2242.0,0.3217391304347826,0.021739130434782608,0.6565217391304348,5,0.0,-0.15961199294532627,1.0,0.0
9005,2006-01-01,1696.0,1696.0,1514.0,1640.0,0.3076923076923077,0.0,0.6923076923076923,5,0.10635696821515893,0.018337408312958436,1.0,0.0
1332,2006-02-01,479.0,480.0,418.0,460.0,0.3064516129032258,0.016129032258064516,0.6774193548387096,0,-0.17248908296943233,-0.2336244541484716,0.0,1.0
1925,2006-02-01,1950.0,1968.0,1728.0,1873.0,0.32083333333333336,0.075,0.6041666666666666,6,-0.08858057630736393,0.059231590181430094,0.0,0.0
2411,2006-02-01,2685.0,2695.0,1750.0,2365.0,0.3386243386243386,0.010582010582010581,0.6507936507936508,0,0.0,0.2052980132450331,0.0,0.0
4527,2006-02-01,705.0,709.0,590.0,674.0,0.2605042016806723,0.03361344537815126,0.7058823529411765,10,0.030097817908201655,0.062452972159518436,0.0,0.0
4612,2006-02-01,112.0,112.200004577637,97.5999984741211,109.200004577637,0.19178042820740426,0.013698937946939539,0.7945206338456562,3,-0.07509154399725433,0.03846157876899136,0.0,0.0
4814,2006-02-01,930.0,939.0,645.0,830.0,0.3401360544217687,0.030612244897959183,0.6292517006802721,2,0.0125,0.32,0.0,0.0
5201,2006-02-01,8450.0,8450.0,7220.0,8250.0,0.16260162601626016,0.0,0.8373983739837398,6,-0.08580246913580247,0.08209876543209876,0.0,0.0
5214,2006-02-01,9833.333984375,9950.0,7750.00048828125,9450.0,0.17424275884294185,0.0530300188720745,0.7727272222849837,7,-0.063520831193226,0.11070783159115305,0.0,0.0
5232,2006-02-01,3670.0,3720.0,3110.0,3660.0,0.01639344262295082,0.08196721311475409,0.9016393442622951,2,-0.19166666666666668,-0.027777777777777776,0.0,1.0
5301,2006-02-01,681.0,686.0,585.0,676.0,0.04950495049504951,0.04950495049504951,0.900990099009901,2,-0.12804878048780488,-0.039634146341463415,0.0,1.0
5991,2006-02-01,1476.0,1491.0,1190.0,1389.0,0.28903654485049834,0.04983388704318937,0.6611295681063123,4,-0.07658959537572255,0.06358381502890173,0.0,0.0
6367,2006-02-01,3800.0,3900.0,3520.0,3880.0,0.21052631578947367,0.05263157894736842,0.7368421052631579,6,-0.07571801566579635,0.04177545691906005,0.0,0.0
7011,2006-02-01,529.0,551.0,490.0,550.0,0.3442622950819672,0.01639344262295082,0.639344262295082,0,-0.040892193308550186,0.07806691449814127,0.0,0.0
8411,2006-02-01,9530.0,9630.0,8620.0,9360.0,0.16831683168316833,0.09900990099009901,0.7326732673267327,7,-0.033261802575107295,0.02682403433476395,0.0,0.0
8604,2006-02-01,2290.0,2320.0,2005.0,2245.0,0.14285714285714285,0.09523809523809523,0.7619047619047619,0,-0.1797752808988764,0.020224719101123594,0.0,1.0
9020,2006-02-01,2716.66674804688,2773.33349609375,2606.66674804688,2760.0,0.2599993847659032,0.08000093749954464,0.6599996777345521,0,-0.06341460059697922,0.023170789874071677,0.0,1.0
9507,2006-02-01,2585.0,2620.0,2495.0,2620.0,0.28,0.0,0.72,2,0.07047619047619047,0.06666666666666667,0.0,0.0
9531,2006-02-01,2700.0,2705.0,2475.0,2665.0,0.15217391304347827,0.021739130434782608,0.8260869565217391,3,0.02462121212121212,-0.056818181818181816,0.0,0.0
9763,2006-02-01,4060.0,4190.0,3120.0,4110.0,0.04672897196261682,0.07476635514018691,0.8785046728971962,2,-0.065,0.21,0.0,0.0
1963,2006-03-01,2460.0,2460.0,1886.0,2315.0,0.25261324041811845,0.0,0.7473867595818815,0,0.14377682403433475,0.15493562231759656,1.0,0.0
4042,2006-03-01,1212.0,1218.0,1110.0,1176.0,0.3333333333333333,0.05555555555555555,0.6111111111111112,2,0.05583756345177665,0.22842639593908629,0.0,0.0
5803,2006-03-01,1288.0,1348.0,1157.0,1333.0,0.2356020942408377,0.07853403141361257,0.6858638743455497,8,0.024444444444444446,0.06444444444444444,0.0,0.0
7974,2006-03-01,1726.0,1760.0,1614.0,1760.0,0.2328767123287671,0.0,0.7671232876712328,3,0.034639409426462237,-0.09028960817717206,0.0,0.0
8766,2006-03-01,1560.0,1566.66674804688,1446.66674804688,1553.33337402344,0.055555216471333324,0.055556233724000016,0.8888885498046667,3,0.03404257739556242,0.09361706835849128,0.0,0.0
4568,2006-05-01,991.666687011719,1020.0,908.333374023438,1020.0,0.25373125354596066,0.0,0.7462687464540393,2,-0.06418916724562404,-0.09459457202407044,0.0,0.0
6728,2006-05-01,4940.0,4980.0,4440.0,4800.0,0.25925925925925924,0.07407407407407407,0.6666666666666666,7,0.19381443298969073,0.18144329896907216,1.0,0.0
9324,2006-05-01,1295.0,1299.0,1165.0,1261.0,0.2537313432835821,0.029850746268656716,0.7164179104477612,2,0.04626060138781804,0.09868928296067848,0.0,0.0
7459,2006-06-01,2150.0,2170.0,1822.0,2045.0,0.3017241379310345,0.05747126436781609,0.6408045977011494,2,-0.04390243902439024,-0.18048780487804877,0.0,0.0
9502,2006-06-01,3100.0,3110.0,2850.0,3090.0,0.038461538461538464,0.038461538461538464,0.9230769230769231,2,0.0915032679738562,-0.0032679738562091504,1.0,0.0
9505,2006-06-01,2610.0,2675.0,2390.0,2650.0,0.14035087719298245,0.08771929824561403,0.7719298245614035,2,0.08587786259541985,0.05725190839694656,1.0,0.0
9509,2006-06-01,2625.0,2720.0,2375.0,2715.0,0.2608695652173913,0.014492753623188406,0.7246376811594203,2,-0.023985239852398525,-0.05719557195571956,0.0,0.0
9531,2006-06-01,2825.0,2835.0,2425.0,2695.0,0.3170731707317073,0.024390243902439025,0.6585365853658537,2,-0.05555555555555555,-0.0962962962962963,0.0,0.0
1860,2006-07-01,550.0,554.0,506.0,537.0,0.2708333333333333,0.08333333333333333,0.6458333333333334,2,-0.06415094339622641,0.03018867924528302,0.0,0.0
4967,2006-07-01,2350.0,2375.0,2080.0,2365.0,0.05084745762711865,0.03389830508474576,0.9152542372881356,2,0.01282051282051282,0.0405982905982906,0.0,0.0
6965,2006-07-01,992.5,995.0,872.5,972.5,0.16326530612244897,0.02040816326530612,0.8163265306122449,2,0.03125,0.11979166666666667,0.0,0.0
9504,2006-07-01,2420.0,2425.0,2305.0,2380.0,0.3333333333333333,0.041666666666666664,0.625,0,-0.041928721174004195,-0.014675052410901468,0.0,0.0
9697,2006-07-01,172.0,173.0,155.625,170.625,0.07913669064748201,0.05755395683453238,0.8633093525179856,3,-0.24306569343065693,-0.5656934306569343,0.0,1.0
6592,2006-08-01,960.0,962.5,885.0,933.75,0.3387096774193548,0.03225806451612903,0.6290322580645161,5,0.03087248322147651,0.08590604026845637,0.0,0.0
8113,2006-08-01,238.518539428711,243.333358764648,228.148178100586,243.333358764648,0.31707356286724997,0.0,0.68292643713275,0,-0.0015266801060474092,0.0015267430048649915,0.0,0.0
2502,2006-09-01,567.333374023438,577.0,544.666687011719,574.0,0.20618443829057406,0.09278356353669444,0.7010319981727315,2,0.036416183686319374,-0.1011560305148953,0.0,0.0
4151,2006-09-01,850.0,850.0,789.0,832.0,0.29508196721311475,0.0,0.7049180327868853,2,-0.08173076923076923,-0.2247596153846154,0.0,1.0
7203,2006-09-01,1266.0,1286.0,1224.0,1284.0,0.2903225806451613,0.03225806451612903,0.6774193548387096,2,-0.07608695652173914,-0.2360248447204969,0.0,1.0
7911,2006-09-01,2658.0,2678.0,2472.0,2620.0,0.18446601941747573,0.0970873786407767,0.7184466019417476,2,0.02212051868802441,-0.002288329519450801,0.0,0.0
7951,2006-09-01,815.0,830.0,770.0,828.333374023438,0.22222290039063258,0.02777709960936742,0.75,2,-0.01626021222370482,-0.024390243902439025,0.0,0.0
8015,2006-09-01,1016.66668701172,1046.66674804688,941.666687011719,1036.66674804688,0.19047666104177452,0.09523803987743715,0.7142852990807883,3,-0.11688310761820886,-0.035714243250123956,0.0,1.0
8334,2006-09-01,898.0,899.0,810.0,873.0,0.2808988764044944,0.011235955056179775,0.7078651685393258,3,0.07474518686296716,0.19026047565118911,0.0,0.0
8544,2006-09-01,1346.0,1356.0,1254.0,1330.0,0.1568627450980392,0.09803921568627451,0.7450980392156863,1,-0.0075075075075075074,0.015015015015015015,0.0,0.0
9766,2006-09-01,2955.0,3020.0,2775.0,3000.0,0.1836734693877551,0.08163265306122448,0.7346938775510204,2,-0.08389261744966443,-0.2080536912751678,0.0,1.0
2678,2006-10-01,1142.5,1150.0,963.5,1135.0,0.040214477211796246,0.040214477211796246,0.9195710455764075,2,0.006726457399103139,-0.05605381165919283,1.0,0.0
5726,2006-10-01,14200.0,14220.0,11620.0,13890.0,0.11923076923076924,0.007692307692307693,0.8730769230769231,2,0.028797696184305256,0.05759539236861051,1.0,0.0
7532,2006-10-01,62.875,62.875,53.75,62.25,0.0684931506849315,0.0,0.9315068493150684,2,0.032388663967611336,-0.048582995951417005,1.0,0.0
8984,2006-10-01,57125.0,57750.0,55500.0,57625.0,0.2222222222222222,0.05555555555555555,0.7222222222222222,2,0.0391304347826087,-0.10869565217391304,0.0,0.0
1911,2006-11-01,448.0,451.666687011719,400.666687011719,442.0,0.11764705882352941,0.07189582375919563,0.810457117417275,3,0.027149321266968326,0.019607820122491,0.0,0.0
1925,2006-11-01,2090.0,2110.0,1890.0,2030.0,0.2727272727272727,0.09090909090909091,0.6363636363636364,5,-0.022222222222222223,-0.044444444444444446,0.0,0.0
4507,2006-11-01,781.666687011719,781.666687011719,685.0,748.333374023438,0.3448273031663948,0.0,0.6551726968336051,2,-0.04,-0.017777832031250607,0.0,0.0
4568,2006-11-01,1160.0,1190.0,1056.66674804688,1186.66674804688,0.20000073242236704,0.02499940490682677,0.7749998626708062,3,-0.05084745762711865,-0.07627118644067797,0.0,0.0
6326,2006-11-01,1024.0,1030.0,927.0,1019.0,0.04854368932038835,0.05825242718446602,0.8932038834951457,2,-0.0772238514173998,-0.15053763440860216,0.0,1.0
6594,2006-11-01,1112.5,1133.75,1008.75,1131.25,0.15,0.02,0.83,0,-0.022222222222222223,0.1388888888888889,0.0,0.0
6890,2006-11-01,795.0,798.0,731.0,784.0,0.16417910447761194,0.04477611940298507,0.7910447761194029,3,-0.13740458015267176,-0.16030534351145037,0.0,1.0
7741,2006-11-01,4510.0,4580.0,4240.0,4560.0,0.14705882352941177,0.058823529411764705,0.7941176470588235,3,-0.008695652173913044,0.10869565217391304,0.0,0.0
7936,2006-11-01,391.75,398.5,322.0,368.0,0.3104575163398693,0.08823529411764706,0.6013071895424836,3,-0.0033579583613163196,0.07051712558764271,0.0,0.0
7956,2006-11-01,355.0,356.666687011719,321.666687011719,352.5,0.07142857142857142,0.0476196289062565,0.8809517996651721,5,0.0047733276790607425,0.016706472074365496,0.0,0.0
8233,2006-11-01,1719.0,1725.0,1484.0,1664.0,0.22821576763485477,0.024896265560165973,0.7468879668049793,3,0.007669616519174041,0.08436578171091445,0.0,0.0
8591,2006-11-01,3300.0,3325.0,2715.0,3170.0,0.21311475409836064,0.040983606557377046,0.7459016393442623,4,-0.09888357256778309,-0.03987240829346093,0.0,1.0
8802,2006-11-01,2790.0,2875.0,2580.0,2860.0,0.23728813559322035,0.05084745762711865,0.711864406779661,3,-0.0657439446366782,-0.2768166089965398,0.0,0.0
8830,2006-11-01,1925.0,1935.0,1625.0,1845.0,0.25806451612903225,0.03225806451612903,0.7096774193548387,3,-0.032432432432432434,-0.2756756756756757,0.0,0.0
9984,2006-11-01,313.75,316.875,264.375,303.125,0.20238095238095238,0.05952380952380952,0.7380952380952381,2,0.049281314168377825,-0.2299794661190965,0.0,0.0
4536,2006-12-01,668.0,674.0,624.0,670.0,0.04,0.08,0.88,5,-0.014925373134328358,0.0955223880597015,0.0,0.0
9474,2006-12-01,2153.33349609375,2360.0,1843.33337402344,2333.33349609375,0.34838712421143725,0.051612592270397196,0.6000002835181656,2,-0.12181295357503807,0.10481589135424582,0.0,1.0
5108,2007-01-01,1332.5,1337.5,1242.5,1310.0,0.23684210526315788,0.05263157894736842,0.7105263157894737,3,0.04961832061068702,0.07061068702290077,0.0,0.0
5401,2007-01-01,1360.0,1440.0,1236.0,1424.0,0.3137254901960784,0.0784313725490196,0.6078431372549019,2,-0.13380281690140844,-0.09295774647887324,0.0,1.0
5976,2007-01-01,1494.0,1535.0,1413.0,1527.0,0.27049180327868855,0.06557377049180328,0.6639344262295082,2,0.07973856209150326,0.16470588235294117,1.0,0.0
