cnt_60_above,n,rev5_drop3,rev10_drop5,down20_ge10,avg_ret5,avg_ret20
37,18777,0.4109282633008468,0.35660648665921074,0.21765990307290833,0.0023437350550990646,0.009889614958021561
38,18281,0.41250478639024124,0.36217931185383734,0.2168918549313495,0.002357416667512034,0.0107056248751055
39,17835,0.4205775161199888,0.3596299411269975,0.21844687412391364,0.0021235575332465228,0.011575767354082675
40,17395,0.42052313883299797,0.3615981603909169,0.22046565104915206,0.001581373578177842,0.01220766817190394
41,16920,0.4198581560283688,0.35709219858156027,0.21849881796690307,0.0018169353207527846,0.013077307498643095
42,16470,0.42082574377656345,0.3553126897389193,0.2196114146933819,0.0013959580873315308,0.013355117733061986
43,16020,0.4184769038701623,0.35318352059925096,0.21910112359550563,0.0014606649472537624,0.01338159792977763
44,15578,0.41102837334702785,0.3534471690846065,0.2185132879702144,0.0015768197212406624,0.013844112280023286
45,15128,0.41221575885774725,0.35292173453199366,0.21873347435219462,0.001744805132201616,0.014532325971885309
46,14665,0.40586430276167745,0.35219911353562905,0.21711558131605865,0.0020940524968089424,0.015303003789137234
47,14202,0.40121109702858754,0.35199267708773413,0.22003943106604704,0.0023790519410004695,0.015780524921212576
48,13761,0.4054211176513335,0.3500472349393213,0.21837075793910327,0.0028603489251831688,0.016073620766585153
49,13345,0.40816785312851256,0.34792056950168604,0.2172349194454852,0.0025985780195589307,0.0166455303547571
50,12944,0.40536155747836833,0.3507416563658838,0.2136124845488257,0.0030512103410239443,0.016791673363105032
51,12556,0.4065785281936923,0.3460496973558458,0.21511627906976744,0.0029271283249246976,0.016594389001455608
52,12171,0.406540136389779,0.34623284857448033,0.21797715882014626,0.003688221169310032,0.017015504621743296
53,11771,0.41058533684478804,0.3500127431823974,0.21952255543284344,0.0037431230049534835,0.016136435805803057
54,11391,0.40602229830567993,0.34764287595470106,0.2200860328329383,0.004473127625156687,0.016606993127999525
55,11040,0.4048913043478261,0.3457427536231884,0.22146739130434784,0.0051661419197993,0.01636728847377048
56,10672,0.40273613193403296,0.35063718140929534,0.2217016491754123,0.005366439829456696,0.01637015003299838
57,10291,0.40005830337187837,0.3503060927023613,0.22213584685647653,0.005476982215686705,0.01646634824790457
58,9949,0.40586993667705296,0.35470901598150567,0.22444466780580963,0.004859949917323506,0.015998061933030615
59,9611,0.41005098324836126,0.3552179793986058,0.22349391322443035,0.004702159948118067,0.016286265799614535
60,9300,0.41580645161290325,0.35698924731182796,0.22451612903225807,0.004534077871970188,0.015994729357537298
61,9001,0.4233974002888568,0.35807132540828795,0.2247528052438618,0.0043506204128170535,0.015371935429402177
62,8718,0.42372103693507684,0.35443909153475567,0.2259692590043588,0.0037698403219094128,0.015595508401203967
63,8409,0.41848019978594364,0.3527173266738019,0.22785111190391247,0.003852226214010095,0.015626656607745624
64,8142,0.4158683370179317,0.35335298452468683,0.22230410218619504,0.004096461340239522,0.016134596557304502
65,7854,0.4101094983447925,0.3544690603514133,0.2238349885408709,0.003520661338825622,0.015038474946549108
66,7590,0.41119894598155465,0.3508563899868248,0.2297760210803689,0.0037570566663484065,0.014108633738573035
67,7353,0.4059567523459812,0.3563171494628043,0.2317421460628315,0.004078064626190779,0.013527964523222398
68,7116,0.41989881956155145,0.35834738617200673,0.23496346261944911,0.00352607458028456,0.012894272936276409
69,6902,0.42016806722689076,0.36235873659808754,0.23862648507678932,0.0032196952884352838,0.012523813004726875
70,6720,0.41577380952380955,0.35595238095238096,0.24077380952380953,0.003301388920426069,0.012160906993927856
71,6527,0.41136816301516776,0.3546805576834687,0.24406312241458555,0.0030319179363448687,0.011719996489970849
72,6300,0.4149206349206349,0.35888888888888887,0.24317460317460318,0.003224471795968783,0.012007069632005268
73,6107,0.4118224987719011,0.3577861470443753,0.2480759783854593,0.002975989529999147,0.012723290201038153
74,5904,0.4181910569105691,0.3555216802168022,0.24695121951219512,0.003291776171560079,0.013169533039858466
75,5735,0.4176111595466434,0.3679163034001744,0.24428945074106365,0.003334480472183954,0.013025376941337426
76,5556,0.4173866090712743,0.3666306695464363,0.24892008639308855,0.003498485095602746,0.012653909734341691
77,5384,0.4227340267459138,0.37332838038632987,0.24665676077265974,0.003338214415727866,0.012136521187309603
78,5206,0.41260084517864004,0.36650019208605455,0.249135612754514,0.0035346096958851652,0.011346709614291038
79,5076,0.40149724192277386,0.37174940898345155,0.25236406619385343,0.003901584629729963,0.01110155291410084
80,4951,0.4124419309230459,0.38335689759644515,0.25974550595839224,0.0028202881716424626,0.009732685965283979
81,4795,0.42148070907194995,0.3908237747653806,0.2673618352450469,0.0016919198489128572,0.008985479159764906
82,4663,0.4250482521981557,0.38773321895775253,0.26699549646150544,0.0006697302586075015,0.008465906392373181
